STOCK,Date,Open,High,Low,Close,Adj Close,Volume,Close_7_Days
MSFT,3/7/2023,339.190002,340.899994,336.570007,337.98999,335.366516,12508700,331.829987
AMZN,3/7/2023,130.820007,131.850006,130.070007,130.220001,130.220001,28264800,127.129997
GOOG,3/7/2023,120.32,121.019997,119.705002,120.559998,120.559998,13888300,116.870003
AAPL,3/7/2023,193.779999,193.880005,191.759995,192.460007,191.443298,31458200,188.610001
META,3/7/2023,286.700012,289.399994,284.850006,286.019989,285.716827,8629300,294.100006
AMD,30/6/2023,113.029999,114.690002,112.410004,113.910004,113.910004,53331900,113.169998
NVDA,30/6/2023,416.799988,425.5,415.01001,423.019989,422.928101,50053400,425.029999
MSFT,30/6/2023,337.75,342.730011,337.200012,340.540009,337.89679,26823800,337.220001
AMZN,30/6/2023,129.470001,131.25,128.949997,130.360001,130.360001,54310500,129.779999
GOOG,30/6/2023,121.099998,122.029999,120.879997,120.970001,120.970001,23865800,120.139999
AAPL,30/6/2023,191.630005,194.479996,191.259995,193.970001,192.945328,85069600,190.679993
META,30/6/2023,284.76001,289.049988,284.420013,286.980011,286.675842,19676000,290.529999
AMD,29/6/2023,112.07,112.760002,109.839996,111.239998,111.239998,58347200,113.480003
NVDA,29/6/2023,415.579987,416,406,408.220001,408.131348,38051400,421.029999
MSFT,29/6/2023,334.709991,336.109985,332.619995,335.049988,332.449371,16997000,341.269989
AMZN,29/6/2023,128.770004,129.259995,127.260002,127.900002,127.900002,40761000,128.360001
GOOG,29/6/2023,120.089996,120.910004,119.209999,120.010002,120.010002,18517500,120.93
AAPL,29/6/2023,189.080002,190.070007,188.940002,189.589996,188.58844,46347300,191.809998
META,29/6/2023,284.5,286.570007,280.690002,281.529999,281.231598,15395700,291.98999
AMD,28/6/2023,108.209999,111.779999,107.629997,110.169998,110.169998,67534100,113.949997
NVDA,28/6/2023,406.600006,418.450012,405.179993,411.170013,411.080719,58263900,423.170013
MSFT,28/6/2023,334.660004,337.980011,333.809998,335.850006,333.243164,20259500,338.149994
AMZN,28/6/2023,128.940002,131.479996,128.440002,129.039993,129.039993,52149500,130.380005
GOOG,28/6/2023,117.959999,121.269997,117.599998,121.080002,121.080002,19753100,122.629997
AAPL,28/6/2023,187.929993,189.899994,187.600006,189.25,188.250229,51216800,191.330002
META,28/6/2023,284.820007,289.549988,284.059998,285.290009,284.98764,16722100,294.369995
AMD,27/6/2023,108.57,110.970001,107.080002,110.389999,110.389999,59381600,Nan
NVDA,27/6/2023,407.98999,419.399994,404.480011,418.76001,418.669067,46217500,Nan
MSFT,27/6/2023,331.859985,336.149994,329.299988,334.570007,331.973114,24354100,Nan
AMZN,27/6/2023,128.630005,130.089996,127.550003,129.179993,129.179993,46801000,Nan
GOOG,27/6/2023,117.839996,119.894997,116.910004,119.010002,119.010002,27221700,Nan
AAPL,27/6/2023,185.889999,188.389999,185.669998,188.059998,187.066544,50730800,Nan
META,27/6/2023,282.01001,289.350006,280.649994,287.049988,286.745758,26108300,Nan
AMD,26/6/2023,110.949997,112.550003,107.199997,107.510002,107.510002,68557000,115.82
NVDA,26/6/2023,424.609985,427.640015,401,406.320007,406.23175,59432200,424.130005
MSFT,26/6/2023,333.720001,336.109985,328.48999,328.600006,326.049438,21520600,337.98999
AMZN,26/6/2023,129.330002,131.490005,127.099998,127.330002,127.330002,59989300,130.220001
GOOG,26/6/2023,121.466003,122.720001,118.989998,119.089996,119.089996,23185000,120.559998
AAPL,26/6/2023,186.830002,188.050003,185.229996,185.270004,184.29129,48088700,192.460007
META,26/6/2023,288.700012,289.790009,277.600006,278.470001,278.174866,24232700,286.019989
AMD,23/6/2023,109.309998,111.099998,107.459999,110.010002,110.010002,73545600,113.910004
NVDA,23/6/2023,424.640015,428.089996,420.149994,422.089996,421.998322,35632300,423.019989
MSFT,23/6/2023,334.359985,337.959991,333.450012,335.019989,332.419617,23084700,340.540009
AMZN,23/6/2023,129.110001,130.839996,128.279999,129.330002,129.330002,71855200,130.360001
GOOG,23/6/2023,122.040001,123.440002,121.860001,123.019997,123.019997,29542900,120.970001
AAPL,23/6/2023,185.550003,187.559998,185.009995,186.679993,185.693832,53079300,193.970001
META,23/6/2023,281.51001,289.670013,278.950012,288.730011,288.423981,50988400,286.980011
AMD,22/6/2023,112.239998,114,109.849998,110.699997,110.699997,70754800,111.239998
NVDA,22/6/2023,422.529999,434.26001,422.339996,430.25,430.156586,41773700,408.220001
MSFT,22/6/2023,334.119995,340.119995,333.339996,339.709991,337.073181,23556800,335.049988
AMZN,22/6/2023,125.309998,130.330002,125.139999,130.149994,130.149994,90354600,127.900002
GOOG,22/6/2023,120.660004,123.934998,119.599998,123.870003,123.870003,20781900,120.010002
AAPL,22/6/2023,183.740005,187.050003,183.669998,187,186.012131,51245300,189.589996
META,22/6/2023,279.079987,285.26001,277.790009,284.880005,284.578064,17563100,281.529999
AMD,21/6/2023,118.489998,119.190002,111.669998,112.110001,112.110001,82835600,110.169998
NVDA,21/6/2023,435.01001,436.149994,420.799988,430.450012,430.356506,55160300,411.170013
MSFT,21/6/2023,336.369995,337.730011,332.070007,333.559998,330.970917,25117800,335.850006
AMZN,21/6/2023,125.639999,126.730003,123.849998,124.830002,124.830002,52137700,129.039993
GOOG,21/6/2023,123.235001,123.410004,120.860001,121.260002,121.260002,22612000,121.080002
AAPL,21/6/2023,184.899994,185.410004,182.589996,183.960007,182.988205,49515700,189.25
META,21/6/2023,283.529999,284,278.359985,281.640015,281.341522,20556200,285.290009
AMD,20/6/2023,119.089996,121.75,117.699997,118.93,118.93,58851800,110.389999
NVDA,20/6/2023,429.980011,439.899994,426.73999,438.079987,437.984863,45115300,418.76001
MSFT,20/6/2023,339.309998,342.079987,335.859985,338.049988,335.426056,26375400,334.570007
AMZN,20/6/2023,124.970001,127.25,124.5,125.779999,125.779999,56930100,129.179993
GOOG,20/6/2023,123.535004,125.175003,122.830002,123.849998,123.849998,22698000,119.010002
AAPL,20/6/2023,184.410004,186.100006,184.410004,185.009995,184.032639,49799100,188.059998
META,20/6/2023,278.730011,284.799988,276.220001,284.329987,284.028625,20701600,287.049988
AMD,16/6/2023,125.82,125.849998,119.900002,120.080002,120.080002,81846900,110.010002
NVDA,16/6/2023,434.5,437.209991,426.609985,426.920013,426.827301,65475500,422.089996
MSFT,16/6/2023,351.320007,351.470001,341.950012,342.329987,339.672821,46533600,335.019989
AMZN,16/6/2023,127.709999,127.900002,125.300003,125.489998,125.489998,84188100,129.330002
GOOG,16/6/2023,126.699997,126.699997,123.790001,124.059998,124.059998,56686800,123.019997
AAPL,16/6/2023,186.729996,186.990005,184.270004,184.919998,183.943115,101235600,186.679993
META,16/6/2023,284.75,287.850006,280.130005,281,280.702179,43102500,288.730011
AMD,15/6/2023,125.389999,125.699997,122.260002,124.239998,124.239998,85587100,110.699997
NVDA,15/6/2023,426.019989,432.890015,421.470001,426.529999,426.437347,56862200,430.25
MSFT,15/6/2023,337.480011,349.839996,337.200012,348.100006,345.398041,38899100,339.709991
AMZN,15/6/2023,125.209999,127.690002,124.32,127.110001,127.110001,60458500,130.149994
GOOG,15/6/2023,123.879997,126.160004,123.139999,125.790001,125.790001,24517100,123.870003
AAPL,15/6/2023,183.960007,186.520004,183.779999,186.009995,185.027359,65433200,187
META,15/6/2023,272.299988,283.98999,271.420013,281.829987,281.531281,25973500,284.880005
AMD,14/6/2023,126.529999,127.730003,123.809998,127.330002,127.330002,95888100,112.110001
NVDA,14/6/2023,408.23999,430,405.519989,429.970001,429.876617,74046500,430.450012
MSFT,14/6/2023,334.339996,339.040009,332.809998,337.339996,334.721588,26003800,333.559998
AMZN,14/6/2023,126.699997,126.949997,124.120003,126.419998,126.419998,52422500,124.830002
GOOG,14/6/2023,123.800003,124.790001,122.160004,124.379997,124.379997,24659600,121.260002
AAPL,14/6/2023,183.369995,184.389999,182.020004,183.949997,182.978241,57462900,183.960007
META,14/6/2023,271.890015,274.98999,268.320007,273.350006,273.060272,19175100,281.640015
AMD,13/6/2023,132.320007,132.830002,122.449997,124.529999,124.529999,132461900,118.93
NVDA,13/6/2023,401.859985,411.01001,397.399994,410.220001,410.13089,61320800,438.079987
MSFT,13/6/2023,334.470001,336.980011,330.390015,334.290009,331.695282,22951300,338.049988
AMZN,13/6/2023,128.119995,128.410004,125.18,126.660004,126.660004,50564800,125.779999
GOOG,13/6/2023,125.650002,125.860001,123.845001,124.43,124.43,19287700,123.849998
AAPL,13/6/2023,182.800003,184.149994,182.440002,183.309998,182.341629,54929100,185.009995
META,13/6/2023,274.880005,275.720001,269.089996,271.320007,271.03244,16164000,284.329987
AMD,12/6/2023,128.520004,130.479996,126.400002,129.190002,129.190002,85394700,Nan
NVDA,12/6/2023,392,395.299988,386.179993,394.820007,394.734253,38870100,Nan
MSFT,12/6/2023,328.579987,332.100006,325.160004,331.850006,329.2742,24260300,Nan
AMZN,12/6/2023,124.019997,126.779999,123.529999,126.57,126.57,51338000,Nan
GOOG,12/6/2023,123.394997,124.75,122.349998,124.349998,124.349998,22255700,Nan
AAPL,12/6/2023,181.270004,183.889999,180.970001,183.789993,182.819092,54274900,Nan
META,12/6/2023,267.170013,271.75,265.329987,271.049988,270.762695,15442500,Nan
AMD,9/6/2023,123.57,127.25,123.550003,124.919998,124.919998,75051600,120.080002
NVDA,9/6/2023,390.369995,397.109985,385.670013,387.700012,387.615814,42722000,426.920013
MSFT,9/6/2023,324.98999,329.98999,324.410004,326.790009,324.253479,22514900,342.329987
AMZN,9/6/2023,124.080002,125.800003,123.190002,123.43,123.43,51330000,125.489998
GOOG,9/6/2023,122.559998,124.285004,122.419998,122.870003,122.870003,20304500,124.059998
AAPL,9/6/2023,181.5,182.229996,180.630005,180.960007,180.004044,48870700,184.919998
META,9/6/2023,262.480011,267.950012,261.700012,264.950012,264.669189,16938500,281
AMD,8/6/2023,118.300003,122.209999,117.050003,121.050003,121.050003,65246900,124.239998
NVDA,8/6/2023,377.23999,388.640015,375.049988,385.100006,385.016388,41777200,426.529999
MSFT,8/6/2023,323.940002,326.640015,323.350006,325.26001,322.735382,23277700,348.100006
AMZN,8/6/2023,123.010002,125.629997,122.260002,124.25,124.25,62159300,127.110001
GOOG,8/6/2023,122.584999,123.730003,122.010002,122.669998,122.669998,24815000,125.790001
AAPL,8/6/2023,177.899994,180.839996,177.460007,180.570007,179.616104,50214900,186.009995
META,8/6/2023,260.619995,267.649994,258.880005,264.579987,264.299561,20899400,281.829987
AMD,7/6/2023,124.029999,125.339996,117.07,117.830002,117.830002,81755200,127.330002
NVDA,7/6/2023,389.149994,394.98999,373.559998,374.75,374.66861,51199800,429.970001
MSFT,7/6/2023,331.649994,334.48999,322.5,323.380005,320.869965,40717100,337.339996
AMZN,7/6/2023,127.010002,127.370003,120.629997,121.230003,121.230003,95663300,126.419998
GOOG,7/6/2023,127.574997,129.550003,122.629997,122.940002,122.940002,34179300,124.379997
AAPL,7/6/2023,178.440002,181.210007,177.320007,177.820007,176.88063,61944600,183.949997
META,7/6/2023,271.670013,274.25,262.799988,263.600006,263.320618,26163600,273.350006
AMD,6/6/2023,117.910004,124.419998,117.739998,124.230003,124.230003,75257500,124.529999
NVDA,6/6/2023,388.299988,391.600006,381.480011,386.540009,386.416077,38872900,410.220001
MSFT,6/6/2023,335.329987,335.369995,332.170013,333.679993,331.090027,20396200,334.290009
AMZN,6/6/2023,125.07,127.400002,125,126.610001,126.610001,45695200,126.660004
GOOG,6/6/2023,126.599998,128.880005,125.970001,127.910004,127.910004,19450100,124.43
AAPL,6/6/2023,179.970001,180.119995,177.429993,179.210007,178.263306,64848400,183.309998
META,6/6/2023,270.140015,276.570007,269.690002,271.119995,270.832642,19419000,271.320007
AMD,5/6/2023,116.589996,119.32,116.419998,117.93,117.93,52602900,129.190002
NVDA,5/6/2023,389.089996,395.649994,387.070007,391.709991,391.584412,39609400,394.820007
MSFT,5/6/2023,335.220001,338.559998,334.660004,335.940002,333.332458,21307100,331.850006
AMZN,5/6/2023,123.360001,125.800003,123.029999,125.300003,125.300003,47950100,126.57
GOOG,5/6/2023,124.610001,127.989998,124.379997,126.629997,126.629997,22672500,124.349998
AAPL,5/6/2023,182.630005,184.949997,178.039993,179.580002,178.631332,121946500,183.789993
META,5/6/2023,270.299988,275.570007,269.559998,271.390015,271.102356,20742900,271.049988
AMD,2/6/2023,120.75,121.660004,117.68,117.860001,117.860001,52331100,124.919998
NVDA,2/6/2023,400.970001,405,390.579987,393.269989,393.143921,48165500,387.700012
MSFT,2/6/2023,334.25,337.5,332.549988,335.399994,332.796692,25864000,326.790009
AMZN,2/6/2023,124.919998,126.389999,124.019997,124.25,124.25,61215000,123.43
GOOG,2/6/2023,124.489998,126.745003,124.349998,125.230003,125.230003,19362400,122.870003
AAPL,2/6/2023,181.029999,181.779999,179.259995,180.949997,179.994095,61945900,180.960007
META,2/6/2023,272.660004,275.350006,271.119995,272.609985,272.321045,19405300,264.950012
AMD,1/6/2023,117.290001,121.279999,116.599998,119.470001,119.470001,66032900,121.050003
NVDA,1/6/2023,384.890015,400.5,383.399994,397.700012,397.57251,63587300,385.100006
MSFT,1/6/2023,325.929993,333.529999,324.720001,332.579987,329.998505,26773900,325.26001
AMZN,1/6/2023,120.690002,123.489998,119.93,122.769997,122.769997,54375100,124.25
GOOG,1/6/2023,123.5,125.040001,123.300003,124.370003,124.370003,25017700,122.669998
AAPL,1/6/2023,177.699997,180.119995,176.929993,180.089996,179.138626,68901800,180.570007
META,1/6/2023,265.899994,274,265.890015,272.609985,272.321045,25609500,264.579987
AMD,31/5/2023,122.419998,123.959999,117.860001,118.209999,118.209999,87552200,117.830002
NVDA,31/5/2023,394.880005,402.950012,378.220001,378.339996,378.218658,100258000,374.75
MSFT,31/5/2023,332.290009,335.940002,327.329987,328.390015,325.841095,45950600,323.380005
AMZN,31/5/2023,121.449997,122.040001,119.169998,120.580002,120.580002,72800800,121.230003
GOOG,31/5/2023,123.699997,124.900002,123.099998,123.370003,123.370003,41548800,122.940002
AAPL,31/5/2023,177.330002,179.350006,176.759995,177.25,176.313644,99625300,177.820007
META,31/5/2023,260,265,258.450012,264.720001,264.439423,25473700,263.600006
AMD,30/5/2023,130.419998,130.789993,123.510002,125.269997,125.269997,98902300,124.230003
NVDA,30/5/2023,405.950012,419.380005,399.48999,401.109985,400.981384,92340100,386.540009
MSFT,30/5/2023,335.230011,335.73999,330.519989,331.209991,328.63916,29503100,333.679993
AMZN,30/5/2023,122.370003,122.919998,119.860001,121.660004,121.660004,64314800,126.610001
GOOG,30/5/2023,126.290001,126.379997,122.889999,124.639999,124.639999,27230700,127.910004
AAPL,30/5/2023,176.960007,178.990005,176.570007,177.300003,176.363373,55964400,179.210007
META,30/5/2023,265.25,268.649994,261.290009,262.519989,262.24176,23816500,271.119995
AMD,26/5/2023,122.459999,127.43,120.889999,127.029999,127.029999,92922800,117.860001
NVDA,26/5/2023,378.899994,391.700012,375.5,389.459991,389.335114,71439700,393.269989
MSFT,26/5/2023,324.019989,333.399994,323.880005,332.890015,330.306122,36630600,335.399994
AMZN,26/5/2023,116.040001,121.5,116.019997,120.110001,120.110001,96779900,124.25
GOOG,26/5/2023,124.065002,126,123.290001,125.43,125.43,25154700,125.230003
AAPL,26/5/2023,173.320007,175.770004,173.110001,175.429993,174.50325,54835000,180.949997
META,26/5/2023,252.929993,262.309998,252.710007,262.040009,261.762268,25727200,272.609985
AMD,25/5/2023,117.309998,120.690002,115.800003,120.349998,120.349998,108514700,119.470001
NVDA,25/5/2023,385.230011,394.799988,366.350006,379.799988,379.678192,154391100,397.700012
MSFT,25/5/2023,323.23999,326.899994,320,325.920013,323.390259,43301700,332.579987
AMZN,25/5/2023,116.629997,116.870003,114.309998,115,115,66496700,122.769997
GOOG,25/5/2023,125.209999,125.980003,122.900002,124.349998,124.349998,33812700,124.370003
AAPL,25/5/2023,172.410004,173.899994,171.690002,172.990005,172.076172,56058300,180.089996
META,25/5/2023,253.399994,255.619995,249.169998,252.690002,252.42218,22371400,272.609985
AMD,24/5/2023,105.980003,108.910004,105.639999,108.269997,108.269997,65910500,118.209999
NVDA,24/5/2023,302.100006,306.070007,298.059998,305.380005,305.282104,72141900,378.339996
MSFT,24/5/2023,314.730011,316.5,312.609985,313.850006,311.41391,23384900,328.390015
AMZN,24/5/2023,115.349998,117.339996,115.019997,116.75,116.75,63487900,120.580002
GOOG,24/5/2023,121.879997,122.75,120.75,121.639999,121.639999,23087900,123.370003
AAPL,24/5/2023,171.089996,172.419998,170.520004,171.839996,170.93222,45143500,177.25
META,24/5/2023,245.279999,249.589996,244.949997,249.210007,248.945877,17724300,264.720001
AMD,23/5/2023,107.25,110.989998,107.190002,108.120003,108.120003,73099100,125.269997
NVDA,23/5/2023,310,312.880005,306.309998,306.880005,306.781616,35625300,401.109985
MSFT,23/5/2023,320.029999,322.720001,315.25,315.26001,312.812988,30797200,331.209991
AMZN,23/5/2023,114.269997,117.139999,113.779999,114.989998,114.989998,67576300,121.660004
GOOG,23/5/2023,124.93,125.419998,123.050003,123.290001,123.290001,24477900,124.639999
AAPL,23/5/2023,173.130005,173.380005,171.279999,171.559998,170.653702,50747300,177.300003
META,23/5/2023,246.809998,251.610001,246.649994,246.740005,246.478485,17748100,262.519989
AMD,22/5/2023,104.68,108.790001,103.489998,108,108,65424200,Nan
NVDA,22/5/2023,309.01001,315.200012,306.799988,311.76001,311.660065,37200000,Nan
MSFT,22/5/2023,318.600006,322.589996,318.01001,321.179993,318.687012,24115700,Nan
AMZN,22/5/2023,116.769997,116.769997,114.25,115.010002,115.010002,70741100,Nan
GOOG,22/5/2023,123.510002,127.050003,123.449997,125.870003,125.870003,29760200,Nan
AAPL,22/5/2023,173.979996,174.710007,173.449997,174.199997,173.279755,43570900,Nan
META,22/5/2023,245.410004,253.570007,245.119995,248.320007,248.056808,27738500,Nan
